"x"	"name"	"relation"	"relation_name"	"value"
"http://rdf.freebase.com/ns/en.suriname"	"Suriname"	"http://rdf.freebase.com/ns/location.statistical_region.official_development_assistance"	"Official development assistance"	223570000
"http://rdf.freebase.com/ns/en.china"	"China"	"http://rdf.freebase.com/ns/location.statistical_region.gdp_nominal_per_capita"	"GDP (nominal per capita)"	1041.64
"http://rdf.freebase.com/ns/en.atlas_air"	"Atlas Air"	"http://rdf.freebase.com/ns/business.business_operation.current_assets"	"Current Assets"	574560000
"http://rdf.freebase.com/ns/en.atlas_air"	"Atlas Air"	"http://rdf.freebase.com/ns/business.business_operation.net_profit"	"Net profit"	63700000
"http://rdf.freebase.com/ns/en.atlas_air"	"Atlas Air"	"http://rdf.freebase.com/ns/business.business_operation.retained_earnings"	"Retained Earnings"	353080000
"http://rdf.freebase.com/ns/en.juilliard_school"	"Juilliard School"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	33630
"http://rdf.freebase.com/ns/en.juilliard_school"	"Juilliard School"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	142089334
"http://rdf.freebase.com/ns/en.juilliard_school"	"Juilliard School"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	32180
"http://rdf.freebase.com/ns/en.juilliard_school"	"Juilliard School"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	32180
"http://rdf.freebase.com/ns/en.the_color_of_money"	"The Color of Money"	"http://rdf.freebase.com/ns/film.film.estimated_budget"	"Estimated budget"	10000000
"http://rdf.freebase.com/ns/en.juilliard_school"	"Juilliard School"	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	1062649303
"http://rdf.freebase.com/ns/en.juilliard_school"	"Juilliard School"	"http://rdf.freebase.com/ns/business.business_operation.operating_income"	"Operating Income"	636710114
"http://rdf.freebase.com/ns/en.juilliard_school"	"Juilliard School"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	28640
"http://rdf.freebase.com/ns/en.juilliard_school"	"Juilliard School"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	30500
"http://rdf.freebase.com/ns/en.bwana_devil"	"Bwana Devil"	"http://rdf.freebase.com/ns/film.film.estimated_budget"	"Estimated budget"	400000
"http://rdf.freebase.com/ns/en.spartanburg_community_college"	"Spartanburg Community College"	"http://rdf.freebase.com/ns/education.university.international_tuition"	"International tuition"	7616
"http://rdf.freebase.com/ns/en.spartanburg_community_college"	"Spartanburg Community College"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	4278
"http://rdf.freebase.com/ns/en.sara_gilbert"	"Sara Gilbert"	"http://rdf.freebase.com/ns/base.schemastaging.person_extra.net_worth"	"Net worth"	6000000
"http://rdf.freebase.com/ns/en.college_of_the_marshall_islands"	"College of the Marshall Islands"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	4280
"http://rdf.freebase.com/ns/en.mercyhurst_north_east"	"Mercyhurst North East"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	13380
"http://rdf.freebase.com/ns/en.the_vigilantes_are_coming"	"The Vigilantes Are Coming"	"http://rdf.freebase.com/ns/film.film.estimated_budget"	"Estimated budget"	82616
"http://rdf.freebase.com/ns/en.misr_international_university"	"Misr International University"	"http://rdf.freebase.com/ns/education.university.international_tuition"	"International tuition"	7350
"http://rdf.freebase.com/ns/en.dolby_laboratories"	"Dolby Laboratories"	"http://rdf.freebase.com/ns/business.business_operation.current_assets"	"Current Assets"	900840000
"http://rdf.freebase.com/ns/en.dolby_laboratories"	"Dolby Laboratories"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	719500000
"http://rdf.freebase.com/ns/en.dolby_laboratories"	"Dolby Laboratories"	"http://rdf.freebase.com/ns/business.business_operation.retained_earnings"	"Retained Earnings"	852480000
"http://rdf.freebase.com/ns/en.dolby_laboratories"	"Dolby Laboratories"	"http://rdf.freebase.com/ns/business.business_operation.operating_income"	"Operating Income"	142400000
"http://rdf.freebase.com/ns/en.tsmc"	"TSMC"	"http://rdf.freebase.com/ns/business.business_operation.operating_income"	"Operating Income"	6166900000
"http://rdf.freebase.com/ns/en.erich_kunzel_and_the_cincinnati_symphony_orchestra"	"Cincinnati Symphony Orchestra"	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	86097920
"http://rdf.freebase.com/ns/en.erich_kunzel_and_the_cincinnati_symphony_orchestra"	"Cincinnati Symphony Orchestra"	"http://rdf.freebase.com/ns/business.business_operation.operating_income"	"Operating Income"	59166908
"http://rdf.freebase.com/ns/en.erich_kunzel_and_the_cincinnati_symphony_orchestra"	"Cincinnati Symphony Orchestra"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	42557698
"http://rdf.freebase.com/ns/en.spartanburg_community_college"	"Spartanburg Community College"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	4484
"http://rdf.freebase.com/ns/en.spartanburg_community_college"	"Spartanburg Community College"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	4350
"http://rdf.freebase.com/ns/en.spartanburg_community_college"	"Spartanburg Community College"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	7048
"http://rdf.freebase.com/ns/en.spartanburg_community_college"	"Spartanburg Community College"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	4134
"http://rdf.freebase.com/ns/en.spartanburg_community_college"	"Spartanburg Community College"	"http://rdf.freebase.com/ns/education.university.international_tuition"	"International tuition"	7744
"http://rdf.freebase.com/ns/en.spartanburg_community_college"	"Spartanburg Community College"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	7616
"http://rdf.freebase.com/ns/en.spartanburg_community_college"	"Spartanburg Community College"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	7398
"http://rdf.freebase.com/ns/en.college_of_the_marshall_islands"	"College of the Marshall Islands"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	3790
"http://rdf.freebase.com/ns/en.college_of_the_marshall_islands"	"College of the Marshall Islands"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	4370
"http://rdf.freebase.com/ns/en.college_of_the_marshall_islands"	"College of the Marshall Islands"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	3410
"http://rdf.freebase.com/ns/en.mercyhurst_north_east"	"Mercyhurst North East"	"http://rdf.freebase.com/ns/organization.endowed_organization.endowment"	"Endowment"	1900000
"http://rdf.freebase.com/ns/en.mercyhurst_north_east"	"Mercyhurst North East"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	11580
"http://rdf.freebase.com/ns/en.dolby_laboratories"	"Dolby Laboratories"	"http://rdf.freebase.com/ns/business.business_operation.net_profit"	"Net profit"	242990000
"http://rdf.freebase.com/ns/en.dolby_laboratories"	"Dolby Laboratories"	"http://rdf.freebase.com/ns/business.business_operation.current_liabilities"	"Current Liabilities"	156580000
"http://rdf.freebase.com/ns/en.tsmc"	"TSMC"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	9739400000
"http://rdf.freebase.com/ns/en.albion_college"	"Albion College"	"http://rdf.freebase.com/ns/business.business_operation.operating_income"	"Operating Income"	88614989
"http://rdf.freebase.com/ns/en.albion_college"	"Albion College"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	30006
"http://rdf.freebase.com/ns/en.albion_college"	"Albion College"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	31186
"http://rdf.freebase.com/ns/en.albion_college"	"Albion College"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	32662
"http://rdf.freebase.com/ns/en.betty_white"	"Betty White"	"http://rdf.freebase.com/ns/base.schemastaging.person_extra.net_worth"	"Net worth"	18000000
"http://rdf.freebase.com/ns/en.spartanburg_community_college"	"Spartanburg Community College"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	4282
"http://rdf.freebase.com/ns/en.spartanburg_community_college"	"Spartanburg Community College"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	7744
"http://rdf.freebase.com/ns/en.spartanburg_community_college"	"Spartanburg Community College"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	7196
"http://rdf.freebase.com/ns/en.spartanburg_community_college"	"Spartanburg Community College"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	4424
"http://rdf.freebase.com/ns/en.spartanburg_community_college"	"Spartanburg Community College"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	7338
"http://rdf.freebase.com/ns/en.college_of_the_marshall_islands"	"College of the Marshall Islands"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	4370
"http://rdf.freebase.com/ns/en.midwest_independent_transmission_system_operator"	"Midwest Independent Transmission System Operator"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	323018626
"http://rdf.freebase.com/ns/en.midwest_independent_transmission_system_operator"	"Midwest Independent Transmission System Operator"	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	801357333
"http://rdf.freebase.com/ns/en.midwest_independent_transmission_system_operator"	"Midwest Independent Transmission System Operator"	"http://rdf.freebase.com/ns/business.business_operation.operating_income"	"Operating Income"	325498472
"http://rdf.freebase.com/ns/en.dolby_laboratories"	"Dolby Laboratories"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	391500000
"http://rdf.freebase.com/ns/en.dolby_laboratories"	"Dolby Laboratories"	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	1581320000
"http://rdf.freebase.com/ns/en.dolby_laboratories"	"Dolby Laboratories"	"http://rdf.freebase.com/ns/business.business_operation.operating_income"	"Operating Income"	363670000
"http://rdf.freebase.com/ns/en.dolby_laboratories"	"Dolby Laboratories"	"http://rdf.freebase.com/ns/business.business_operation.cash"	"Cash"	451680000
"http://rdf.freebase.com/ns/en.albion_college"	"Albion College"	"http://rdf.freebase.com/ns/organization.endowed_organization.endowment"	"Endowment"	160000000
"http://rdf.freebase.com/ns/en.university_of_houston"	"University of Houston"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	7342
"http://rdf.freebase.com/ns/en.university_of_houston"	"University of Houston"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	14782
"http://rdf.freebase.com/ns/en.university_of_houston"	"University of Houston"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	6921
"http://rdf.freebase.com/ns/en.university_of_houston"	"University of Houston"	"http://rdf.freebase.com/ns/organization.endowed_organization.endowment"	"Endowment"	495128238
"http://rdf.freebase.com/ns/en.cypress_semiconductor"	"Cypress Semiconductor"	"http://rdf.freebase.com/ns/business.business_operation.cash"	"Cash"	204750000
"http://rdf.freebase.com/ns/en.cypress_semiconductor"	"Cypress Semiconductor"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	765720000
"http://rdf.freebase.com/ns/en.cypress_semiconductor"	"Cypress Semiconductor"	"http://rdf.freebase.com/ns/business.business_operation.current_assets"	"Current Assets"	512380000
"http://rdf.freebase.com/ns/en.cypress_semiconductor"	"Cypress Semiconductor"	"http://rdf.freebase.com/ns/business.business_operation.current_liabilities"	"Current Liabilities"	264960000
"http://rdf.freebase.com/ns/en.albion_college"	"Albion College"	"http://rdf.freebase.com/ns/organization.endowed_organization.endowment"	"Endowment"	139005470
"http://rdf.freebase.com/ns/en.albion_college"	"Albion College"	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	305623185
"http://rdf.freebase.com/ns/en.albion_college"	"Albion College"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	75790495
"http://rdf.freebase.com/ns/en.university_of_houston"	"University of Houston"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	7513
"http://rdf.freebase.com/ns/en.university_of_houston"	"University of Houston"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	13402
"http://rdf.freebase.com/ns/en.cypress_semiconductor"	"Cypress Semiconductor"	"http://rdf.freebase.com/ns/business.business_operation.liabilities"	"Total Liabilities"	291280000
"http://rdf.freebase.com/ns/en.cypress_semiconductor"	"Cypress Semiconductor"	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	935640000
"http://rdf.freebase.com/ns/en.cypress_semiconductor"	"Cypress Semiconductor"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	836800000
"http://rdf.freebase.com/ns/en.yeshiva_of_far_rockaway"	"Yeshiva of Far Rockaway"	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	7686599
"http://rdf.freebase.com/ns/en.hayward_area_historical_society"	"Hayward Area Historical Society"	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	14426449
"http://rdf.freebase.com/ns/en.hayward_area_historical_society"	"Hayward Area Historical Society"	"http://rdf.freebase.com/ns/business.business_operation.operating_income"	"Operating Income"	4821144
"http://rdf.freebase.com/ns/en.lafayette_college"	"Lafayette College"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	175283624
"http://rdf.freebase.com/ns/en.lafayette_college"	"Lafayette College"	"http://rdf.freebase.com/ns/organization.endowed_organization.endowment"	"Endowment"	581000000
"http://rdf.freebase.com/ns/en.lafayette_college"	"Lafayette College"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	38490
"http://rdf.freebase.com/ns/en.lafayette_college"	"Lafayette College"	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	1014954297
"http://rdf.freebase.com/ns/en.university_of_houston"	"University of Houston"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	15025
"http://rdf.freebase.com/ns/en.university_of_houston"	"University of Houston"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	13569
"http://rdf.freebase.com/ns/en.university_of_houston"	"University of Houston"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	6658
"http://rdf.freebase.com/ns/en.das_boot"	"Das Boot"	"http://rdf.freebase.com/ns/film.film.estimated_budget"	"Estimated budget"	14000000
"http://rdf.freebase.com/ns/en.cypress_semiconductor"	"Cypress Semiconductor"	"http://rdf.freebase.com/ns/business.business_operation.operating_income"	"Operating Income"	157000000
"http://rdf.freebase.com/ns/en.cypress_semiconductor"	"Cypress Semiconductor"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	1091500000
"http://rdf.freebase.com/ns/en.yeshiva_of_far_rockaway"	"Yeshiva of Far Rockaway"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	3124742
"http://rdf.freebase.com/ns/en.southern_evangelical_seminary"	"Southern Evangelical Seminary"	"http://rdf.freebase.com/ns/business.business_operation.operating_income"	"Operating Income"	1481988
"http://rdf.freebase.com/ns/en.southern_evangelical_seminary"	"Southern Evangelical Seminary"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	1481988
"http://rdf.freebase.com/ns/en.southern_evangelical_seminary"	"Southern Evangelical Seminary"	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	7330538
"http://rdf.freebase.com/ns/en.st_francis_medical_center"	"St. Francis Medical Center"	"http://rdf.freebase.com/ns/business.business_operation.operating_income"	"Operating Income"	412972905
"http://rdf.freebase.com/ns/en.st_francis_medical_center"	"St. Francis Medical Center"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	412972905
"http://rdf.freebase.com/ns/en.lafayette_college"	"Lafayette College"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	36090
