"x"	"name"	"area"
"http://rdf.freebase.com/ns/en.clark_county_idaho"	"Clark County"	4571.32901474
"http://rdf.freebase.com/ns/en.province_of_cagliari"	"Province of Cagliari"	4570
"http://rdf.freebase.com/ns/en.mungkan_kandju_national_park"	"Oyala Thumotang National Park"	4570
"http://rdf.freebase.com/ns/m.03ql7k3"	"Escárcega Municipality"	4569.64
"http://rdf.freebase.com/ns/m.02r1s1k"	"Anáhuac"	4569.6
"http://rdf.freebase.com/ns/en.shoalhaven"	"City of Shoalhaven"	4568
"http://rdf.freebase.com/ns/en.willmore_wilderness_park"	"Willmore Wilderness Park"	4568
"http://rdf.freebase.com/ns/en.djenne_cercle"	"Djenné Cercle"	4563
"http://rdf.freebase.com/ns/en.willow_creek_no_26_alberta"	"Willow Creek No. 26"	4560
"http://rdf.freebase.com/ns/en.kuching_division"	"Kuching Division"	4559.5
"http://rdf.freebase.com/ns/en.benton_county_washington"	"Benton County"	4558.37907419
"http://rdf.freebase.com/ns/en.pinogana_district"	"Pinogana District"	4557
"http://rdf.freebase.com/ns/en.wheatland_county_alberta"	"Wheatland County"	4551
"http://rdf.freebase.com/ns/en.zaozhuang"	"Zaozhuang"	4550
"http://rdf.freebase.com/ns/en.ryfylke"	"Ryfylke"	4546
"http://rdf.freebase.com/ns/en.ketchikan_gateway_borough"	"Ketchikan Gateway Borough"	4542.83914553
"http://rdf.freebase.com/ns/en.san_isabel_national_forest"	"San Isabel National Forest"	4533.426
"http://rdf.freebase.com/ns/en.grafton_county"	"Grafton County"	4532.47919309
"http://rdf.freebase.com/ns/en.jingdong_yi_autonomous_county"	"Jingdong Yi Autonomous County"	4532
"http://rdf.freebase.com/ns/en.phichit_province"	"Phichit Province"	4531
"http://rdf.freebase.com/ns/en.fall_river_county"	"Fall River County"	4529.88920498
"http://rdf.freebase.com/ns/en.uberaba"	"Uberaba"	4529.7
"http://rdf.freebase.com/ns/en.cairngorms_national_park"	"Cairngorms National Park"	4528
"http://rdf.freebase.com/ns/en.yala_province"	"Yala Province"	4521.1
"http://rdf.freebase.com/ns/en.warner_county_no_5_alberta"	"Warner County No. 5"	4520
"http://rdf.freebase.com/ns/en.kahurangi_national_park"	"Kahurangi National Park"	4520
"http://rdf.freebase.com/ns/en.pardubice_region"	"Pardubice Region"	4519
"http://rdf.freebase.com/ns/en.franklin_county_maine"	"Franklin County"	4516.93926443
"http://rdf.freebase.com/ns/en.prairie_county_montana"	"Prairie County"	4514.34927632
"http://rdf.freebase.com/ns/en.gongshan_derung_and_nu_autonomous_county"	"Gongshan Derung and Nu Autonomous County"	4506
"http://rdf.freebase.com/ns/en.lamphun_province"	"Lamphun Province"	4505.9
"http://rdf.freebase.com/ns/en.province_of_grosseto"	"Province of Grosseto"	4504
"http://rdf.freebase.com/ns/en.trencin_region"	"Trenčín Region"	4501.9
"http://rdf.freebase.com/ns/en.wenshan_county"	"Wenshan City"	4500
"http://rdf.freebase.com/ns/en.reserva_provincial_la_payunia"	"Reserva Provincial La Payunia"	4500
"http://rdf.freebase.com/ns/en.hanzakoma"	"Hanzakoma"	4500
"http://rdf.freebase.com/ns/en.garig_gunak_barlu_national_park"	"Garig Gunak Barlu National Park"	4500
"http://rdf.freebase.com/ns/en.kouande"	"Kouandé"	4500
"http://rdf.freebase.com/ns/en.moukalaba_doudou_national_park"	"Moukalaba-Doudou National Park"	4500
"http://rdf.freebase.com/ns/en.granite_county"	"Granite County"	4488.44939521
"http://rdf.freebase.com/ns/en.zhongxiang"	"Zhongxiang"	4488
"http://rdf.freebase.com/ns/en.central_switzerland"	"Central Switzerland"	4483.3
"http://rdf.freebase.com/ns/en.brown_county_south_dakota"	"Brown County"	4483.26941899
"http://rdf.freebase.com/ns/en.garden_county"	"Garden County"	4483.26941899
"http://rdf.freebase.com/ns/en.drysdale_river_national_park"	"Drysdale River National Park"	4483
"http://rdf.freebase.com/ns/en.chuxiong"	"Chuxiong City"	4482
"http://rdf.freebase.com/ns/en.pike_national_forest"	"Pike National Forest"	4478.271
"http://rdf.freebase.com/ns/en.narathiwat_province"	"Narathiwat Province"	4475
"http://rdf.freebase.com/ns/en.bergen_og_omland"	"Bergen og omland"	4472
"http://rdf.freebase.com/ns/en.segbana"	"Ségbana"	4471
"http://rdf.freebase.com/ns/en.katavi_national_park"	"Katavi National Park"	4471
"http://rdf.freebase.com/ns/en.menchum"	"Menchum"	4469
"http://rdf.freebase.com/ns/en.cebu_island"	"Cebu"	4468
"http://rdf.freebase.com/ns/en.yinchuan"	"Yinchuan"	4467
"http://rdf.freebase.com/ns/en.galati_county"	"Galați County"	4466
"http://rdf.freebase.com/ns/en.yamanashi_prefecture"	"Yamanashi Prefecture"	4465.37
"http://rdf.freebase.com/ns/en.porto_nacional"	"Porto Nacional"	4464.11
"http://rdf.freebase.com/ns/en.franklin-gordon_wild_rivers_national_park"	"Franklin-Gordon Wild Rivers National Park"	4463.42
"http://rdf.freebase.com/ns/en.panevezys_county"	"Panevėžys County"	4463
"http://rdf.freebase.com/ns/en.marijampole_county"	"Marijampolė County"	4463
"http://rdf.freebase.com/ns/en.kabul_province"	"Kabul Province"	4462
"http://rdf.freebase.com/ns/en.mo_i_rana"	"Mo i Rana"	4460.65
"http://rdf.freebase.com/ns/en.los_glaciares_national_park"	"Los Glaciares National Park"	4459
"http://rdf.freebase.com/ns/en.lanping_bai_and_pumi_autonomous_county"	"Lanping Bai and Pumi Autonomous County"	4455
"http://rdf.freebase.com/ns/en.yangquan"	"Yangquan"	4452
"http://rdf.freebase.com/ns/en.dhenkanal_district"	"Dhenkanal district"	4452
"http://rdf.freebase.com/ns/en.sunwu_county"	"Sunwu County"	4448
"http://rdf.freebase.com/ns/en.andapa_district"	"Andapa District"	4444
"http://rdf.freebase.com/ns/en.whakatane"	"Whakatane"	4442.07
"http://rdf.freebase.com/ns/en.cahul_county"	"Cahul County"	4442
"http://rdf.freebase.com/ns/en.wheeler_county_oregon"	"Wheeler County"	4441.82960923
"http://rdf.freebase.com/ns/en.vanj_district"	"Vanj District"	4430.5
"http://rdf.freebase.com/ns/en.beqaa_governorate"	"Beqaa Governorate"	4429
"http://rdf.freebase.com/ns/en.yingjiang_county"	"Yingjiang County"	4429
"http://rdf.freebase.com/ns/en.grey_county_ontario"	"Grey County"	4426.28968056
"http://rdf.freebase.com/ns/en.amboro_national_park"	"Amboró National Park"	4425
"http://rdf.freebase.com/ns/en.lyman_county"	"Lyman County"	4421.10970434
"http://rdf.freebase.com/ns/en.arcadia"	"Arcadia"	4419
"http://rdf.freebase.com/ns/en.sheridan_county_montana"	"Sheridan County"	4418.51971623
"http://rdf.freebase.com/ns/en.ampara_district"	"Ampara District"	4415
"http://rdf.freebase.com/ns/en.calca_province"	"Calca Province"	4414.49
"http://rdf.freebase.com/ns/m.0b2_sf"	"Cananea Municipality"	4414.1
"http://rdf.freebase.com/ns/en.taurage_county"	"Tauragė County"	4411
"http://rdf.freebase.com/ns/en.dumka"	"Dumka"	4404.02
"http://rdf.freebase.com/ns/en.la_plata_county"	"La Plata County"	4402.97978757
"http://rdf.freebase.com/ns/en.bonaventure_regional_county_municipality_quebec"	"Bonaventure Regional County Municipality"	4401.7
"http://rdf.freebase.com/ns/en.herzegovina-neretva_canton"	"Herzegovina-Neretva Canton"	4401
"http://rdf.freebase.com/ns/en.yunlong_county"	"Yunlong County"	4400.95
"http://rdf.freebase.com/ns/en.gueckedou_prefecture"	"Guéckédou Prefecture"	4400
"http://rdf.freebase.com/ns/en.hemis_national_park"	"Hemis National Park"	4400
"http://rdf.freebase.com/ns/en.nagorno-karabakh"	"Nagorno-Karabakh"	4400
"http://rdf.freebase.com/ns/en.dalaba_prefecture"	"Dalaba Prefecture"	4400
"http://rdf.freebase.com/ns/en.bottineau_county"	"Bottineau County"	4397.79981135
"http://rdf.freebase.com/ns/m.06w1wkk"	"Bagre, Pará"	4397.29
"http://rdf.freebase.com/ns/en.franklin_county"	"Franklin County"	4395.20982324
"http://rdf.freebase.com/ns/en.kanchipuram_district"	"Kanchipuram district"	4393
"http://rdf.freebase.com/ns/en.mayo_tsanaga"	"Mayo-Tsanaga"	4393
"http://rdf.freebase.com/ns/en.la_mar_province"	"La Mar Province"	4392.15
"http://rdf.freebase.com/ns/en.tamenglong_district"	"Tamenglong district"	4391
"http://rdf.freebase.com/ns/en.alpena_county"	"Alpena County"	4390.02984702
"http://rdf.freebase.com/ns/en.changzhou"	"Changzhou"	4385
"http://rdf.freebase.com/ns/en.escuintla_guatemala"	"Escuintla Department"	4384
"http://rdf.freebase.com/ns/en.banikoara"	"Banikoara"	4383
"http://rdf.freebase.com/ns/en.eagle_county"	"Eagle County"	4382.25988269
"http://rdf.freebase.com/ns/en.navojoa"	"Navojoa"	4380.69
"http://rdf.freebase.com/ns/en.analalava_district"	"Analalava District"	4380
"http://rdf.freebase.com/ns/en.luquan_yi_and_miao_autonomous_county"	"Luquan Yi and Miao Autonomous County"	4378
"http://rdf.freebase.com/ns/en.amol_county"	"Amol County"	4374
"http://rdf.freebase.com/ns/en.vihari_district"	"Vehari District"	4373
"http://rdf.freebase.com/ns/en.zigong"	"Zigong"	4372.6
"http://rdf.freebase.com/ns/en.chonburi_province"	"Chonburi Province"	4363
"http://rdf.freebase.com/ns/en.skamania_county"	"Skamania County"	4361.53997781
"http://rdf.freebase.com/ns/en.choluteca_honduras"	"Choluteca"	4360
"http://rdf.freebase.com/ns/en.apayao"	"Apayao"	4351.23
"http://rdf.freebase.com/ns/en.telsiai_county"	"Telšiai County"	4350
"http://rdf.freebase.com/ns/en.khanewal_district"	"Khanewal District"	4349
"http://rdf.freebase.com/ns/en.roseau_county"	"Roseau County"	4346.00004914
"http://rdf.freebase.com/ns/en.vuntut_national_park"	"Vuntut National Park"	4345
"http://rdf.freebase.com/ns/en.butte_county"	"Butte County"	4343.41006103
"http://rdf.freebase.com/ns/en.taman_negara_national_park"	"Taman Negara"	4343
"http://rdf.freebase.com/ns/m.04n2nbz"	"Guachochi Municipality"	4340.36
"http://rdf.freebase.com/ns/en.mukdahan_province"	"Mukdahan Province"	4339.8
"http://rdf.freebase.com/ns/en.kunar_province"	"Kunar Province"	4339
"http://rdf.freebase.com/ns/en.garibaldi_ranges"	"Garibaldi Ranges"	4337
"http://rdf.freebase.com/ns/en.brasileia"	"Brasiléia"	4336
"http://rdf.freebase.com/ns/en.petroleum_county"	"Petroleum County"	4335.6400967
"http://rdf.freebase.com/ns/en.sarikei_division"	"Sarikei Division"	4332.4
"http://rdf.freebase.com/ns/en.lassen_national_forest"	"Lassen National Forest"	4331.532
"http://rdf.freebase.com/ns/en.soroca_county"	"Soroca County"	4331
"http://rdf.freebase.com/ns/en.burleigh_county"	"Burleigh County"	4320.10016804
"http://rdf.freebase.com/ns/en.pita_prefecture"	"Pita Prefecture"	4320
"http://rdf.freebase.com/ns/en.li_county_sichuan"	"Li County, Sichuan"	4318
"http://rdf.freebase.com/ns/en.jigme_dorji_national_park"	"Jigme Dorji National Park"	4316
"http://rdf.freebase.com/ns/en.grant_county_north_dakota"	"Grant County"	4314.92019182
"http://rdf.freebase.com/ns/en.vellore"	"Vellore"	4314.29
"http://rdf.freebase.com/ns/en.marion_county_florida"	"Marion County"	4307.15022749
"http://rdf.freebase.com/ns/en.malaita"	"Malaita"	4307
"http://rdf.freebase.com/ns/en.cotahuasi_subbasin_landscape_reserve"	"Cotahuasi Subbasin Landscape Reserve"	4305.5
"http://rdf.freebase.com/ns/en.county_tipperary"	"County Tipperary"	4303
"http://rdf.freebase.com/ns/en.eskeldi_district"	"Eskeldi District"	4300
"http://rdf.freebase.com/ns/en.roshtqala_district"	"Roshtqal'a District"	4300
"http://rdf.freebase.com/ns/en.jefferson_county_montana"	"Jefferson County"	4296.79027505
"http://rdf.freebase.com/ns/en.lake_county_montana"	"Lake County"	4283.8403345
"http://rdf.freebase.com/ns/en.province_of_sassari"	"Province of Sassari"	4282
"http://rdf.freebase.com/ns/m.01c2ml"	"Dessau"	4280.26
"http://rdf.freebase.com/ns/en.donga_mantung"	"Donga-Mantung"	4279
"http://rdf.freebase.com/ns/en.cumberland_county_nova_scotia"	"Cumberland County"	4271.23
"http://rdf.freebase.com/ns/en.boulkiemde"	"Boulkiemdé Province"	4269
"http://rdf.freebase.com/ns/en.grand_canyon-parashant_national_monument"	"Parashant National Monument"	4266.45503931
"http://rdf.freebase.com/ns/en.greater_montreal_area"	"Greater Montreal"	4258.97
"http://rdf.freebase.com/ns/en.mobile_county"	"Mobile County"	4257.94045339
"http://rdf.freebase.com/ns/en.prowers_county"	"Prowers County"	4257.94045339
"http://rdf.freebase.com/ns/en.scenic_rim_regional_council"	"Scenic Rim Region"	4256
"http://rdf.freebase.com/ns/en.huancabamba_province"	"Huancabamba Province"	4254.14
"http://rdf.freebase.com/ns/en.josephine_county"	"Josephine County"	4252.76047717
"http://rdf.freebase.com/ns/en.madura"	"Madura Island"	4250
"http://rdf.freebase.com/ns/en.pondera_county"	"Pondera County"	4247.58050095
"http://rdf.freebase.com/ns/en.toyama_prefecture"	"Toyama Prefecture"	4247.22
"http://rdf.freebase.com/ns/en.balti_county"	"Bălți County"	4246
"http://rdf.freebase.com/ns/en.orhei_county"	"Orhei County"	4246
"http://rdf.freebase.com/ns/en.boaco_nicaragua"	"Boaco Department"	4244
"http://rdf.freebase.com/ns/en.nawabshah"	"Nawabshah"	4239
"http://rdf.freebase.com/ns/en.oriental_mindoro"	"Oriental Mindoro"	4238.4
"http://rdf.freebase.com/ns/en.cook_county"	"Cook County"	4234.6305604
"http://rdf.freebase.com/ns/en.ottawa_county"	"Ottawa County"	4226.86059607
"http://rdf.freebase.com/ns/en.pataz_province"	"Pataz Province"	4226.53
"http://rdf.freebase.com/ns/en.north_sikkim"	"North Sikkim district"	4226
"http://rdf.freebase.com/ns/en.malaita_province"	"Malaita Province"	4225
"http://rdf.freebase.com/ns/en.zhenyuan_yi_hani_and_lahu_autonomous_county"	"Zhenyuan Yi, Hani and Lahu Autonomous County"	4223
"http://rdf.freebase.com/ns/en.sobradinho"	"Sobradinho"	4220
"http://rdf.freebase.com/ns/en.huancavelica_province"	"Huancavelica Province"	4215.56
"http://rdf.freebase.com/ns/en.aymaraes_province"	"Aymaraes Province"	4213.07
"http://rdf.freebase.com/ns/m.04y823r"	"Namiquipa Municipality"	4212.58
"http://rdf.freebase.com/ns/en.kananaskis_alberta"	"Kananaskis"	4211
"http://rdf.freebase.com/ns/m.05rp2p"	"Metropolitan District of Quito"	4204
"http://rdf.freebase.com/ns/en.taber_alberta"	"Taber"	4204
"http://rdf.freebase.com/ns/en.fallon_county"	"Fallon County"	4203.55070308
"http://rdf.freebase.com/ns/m.04yclnc"	"Viesca Municipality"	4203.5
"http://rdf.freebase.com/ns/en.putian"	"Putian"	4200
"http://rdf.freebase.com/ns/en.andijan_region"	"Andijan Province"	4200
"http://rdf.freebase.com/ns/en.forecariah_prefecture"	"Forécariah Prefecture"	4200
"http://rdf.freebase.com/ns/en.jackson_county_colorado"	"Jackson County"	4198.37072685
"http://rdf.freebase.com/ns/en.khanka_lake"	"Lake Khanka"	4190
"http://rdf.freebase.com/ns/en.sivaganga_district"	"Sivaganga district"	4189
"http://rdf.freebase.com/ns/en.fukui_prefecture"	"Fukui Prefecture"	4188.99
"http://rdf.freebase.com/ns/en.tripp_county"	"Tripp County"	4188.01077441
"http://rdf.freebase.com/ns/en.puyang"	"Puyang"	4188
"http://rdf.freebase.com/ns/en.ishikawa_prefecture"	"Ishikawa Prefecture"	4185.22
"http://rdf.freebase.com/ns/en.zhangbei_county"	"Zhangbei County"	4185
"http://rdf.freebase.com/ns/en.little_missouri_national_grassland"	"Little Missouri National Grassland"	4181.49938243
"http://rdf.freebase.com/ns/en.lapusna_county"	"Lăpușna County"	4181
"http://rdf.freebase.com/ns/en.betong_division"	"Betong Division"	4180.8
"http://rdf.freebase.com/ns/en.cienfuegos_province"	"Cienfuegos Province"	4180
"http://rdf.freebase.com/ns/en.ganzourgou"	"Ganzourgou Province"	4178
"http://rdf.freebase.com/ns/en.matagorda_county"	"Matagorda County"	4175.06083386
"http://rdf.freebase.com/ns/en.trnava_region"	"Trnava Region"	4174.2
"http://rdf.freebase.com/ns/en.phang_nga_province"	"Phang Nga Province"	4170
"http://rdf.freebase.com/ns/en.baroueli_cercle"	"Barouéli Cercle"	4170
"http://rdf.freebase.com/ns/en.french_polynesia"	"French Polynesia"	4167
"http://rdf.freebase.com/ns/en.le_flore_county"	"Le Flore County"	4164.70088142
"http://rdf.freebase.com/ns/en.transnistria"	"Transnistria"	4163
"http://rdf.freebase.com/ns/en.yasothon_province"	"Yasothon Province"	4161.7
"http://rdf.freebase.com/ns/en.mayo_louti"	"Mayo-Louti"	4161
"http://rdf.freebase.com/ns/en.bruce_county_ontario"	"Bruce County"	4155.53
"http://rdf.freebase.com/ns/en.wainwright_no_61_alberta"	"Wainwright No. 61"	4155
"http://rdf.freebase.com/ns/en.khost_province"	"Khost Province"	4152
"http://rdf.freebase.com/ns/en.masbate"	"Masbate"	4151.8
"http://rdf.freebase.com/ns/en.sanpete_county"	"Sanpete County"	4151.75094087
"http://rdf.freebase.com/ns/en.dayao_county"	"Dayao County"	4146
"http://rdf.freebase.com/ns/en.tokushima_prefecture"	"Tokushima Prefecture"	4144.95
"http://rdf.freebase.com/ns/en.wasur_national_park"	"Wasur National Park"	4138
"http://rdf.freebase.com/ns/en.brazoria_county"	"Brazoria County"	4136.21101221
"http://rdf.freebase.com/ns/en.isabel_province"	"Isabel Province"	4136
"http://rdf.freebase.com/ns/en.cairns_regional_council"	"Cairns Region"	4135
"http://rdf.freebase.com/ns/en.huerfano_county"	"Huerfano County"	4125.85105977
"http://rdf.freebase.com/ns/en.una-sana_canton"	"Una-Sana Canton"	4125
"http://rdf.freebase.com/ns/en.tongjiang_county"	"Tongjiang County"	4125
"http://rdf.freebase.com/ns/en.plutarco_elias_calles_sonora"	"Plutarco Elías Calles Municipality"	4121.15
"http://rdf.freebase.com/ns/en.ivohibe_district"	"Ivohibe District"	4119
"http://rdf.freebase.com/ns/en.sanilac_county"	"Sanilac County"	4118.08109543
"http://rdf.freebase.com/ns/en.uberlandia"	"Uberlândia"	4115.9
"http://rdf.freebase.com/ns/en.dubai"	"Dubai"	4114
"http://rdf.freebase.com/ns/en.pujehun_district"	"Pujehun District"	4105
"http://rdf.freebase.com/ns/en.kodagu"	"Kodagu district"	4102
"http://rdf.freebase.com/ns/en.hidalgo_county"	"Hidalgo County"	4099.95117866
"http://rdf.freebase.com/ns/m.07y0py"	"Bagé"	4095.5
"http://rdf.freebase.com/ns/en.berrien_county"	"Berrien County"	4094.77120244
"http://rdf.freebase.com/ns/en.simao_district"	"Simao District"	4093
"http://rdf.freebase.com/ns/en.fuyuan_county_yunnan"	"Fuyuan County, Yunnan"	4093
"http://rdf.freebase.com/ns/en.ouatagouna"	"Ouattagouna"	4093
"http://rdf.freebase.com/ns/en.qilin_district"	"Qilin District"	4093
"http://rdf.freebase.com/ns/en.nagasaki_prefecture"	"Nagasaki Prefecture"	4092.8
"http://rdf.freebase.com/ns/en.worcester_county"	"Worcester County"	4089.59122622
"http://rdf.freebase.com/ns/en.dourados"	"Dourados"	4086.4
"http://rdf.freebase.com/ns/en.bob_marshall_wilderness"	"Bob Marshall Wilderness"	4085
"http://rdf.freebase.com/ns/en.bam_burkina_faso"	"Bam Province"	4084
"http://rdf.freebase.com/ns/en.wenchuan_county"	"Wenchuan County"	4084
"http://rdf.freebase.com/ns/en.marathon_county"	"Marathon County"	4081.82126189
"http://rdf.freebase.com/ns/en.tehri_garhwal_district"	"Tehri Garhwal district"	4080
"http://rdf.freebase.com/ns/en.zarqa_governorate"	"Zarqa Governorate"	4080
"http://rdf.freebase.com/ns/en.babine_range"	"Babine Range"	4076
"http://rdf.freebase.com/ns/en.baghdad_governorate"	"Baghdad Governorate"	4071
"http://rdf.freebase.com/ns/en.jiaozuo"	"Jiaozuo"	4071
"http://rdf.freebase.com/ns/en.panjin"	"Panjin"	4071
"http://rdf.freebase.com/ns/en.omo_national_park"	"Omo National Park"	4068
"http://rdf.freebase.com/ns/en.flagstaff_county_alberta"	"Flagstaff County"	4066.92
"http://rdf.freebase.com/ns/en.dambovita_county"	"Dâmbovița County"	4054
"http://rdf.freebase.com/ns/en.dogofry_segou"	"Dogofry, Ségou"	4050
"http://rdf.freebase.com/ns/en.harbor_lane_eden_street_historic_district"	"Harbor Lane-Eden Street Historic District"	4046.85237554
"http://rdf.freebase.com/ns/en.sommers_ranch_headquarters_historic_district"	"Sommers Ranch Headquarters Historic District"	4046.85237554
"http://rdf.freebase.com/ns/en.matamoros"	"Matamoros"	4045.62
"http://rdf.freebase.com/ns/en.dare_county"	"Dare County"	4045.56142834
"http://rdf.freebase.com/ns/en.shuangbai_county"	"Shuangbai County"	4045
"http://rdf.freebase.com/ns/en.guysborough_county_nova_scotia"	"Guysborough County"	4044.22
"http://rdf.freebase.com/ns/m.049ynhv"	"Kondoa"	4041
"http://rdf.freebase.com/ns/en.tocopilla"	"Tocopilla"	4039
